"","X","sub1","sub2","cor1","pval1","cor2","pval2","sameSemester"
"673756","cor",1705590,1657419561,0.437351103007019,4.89268947910625e-37,0.418733319438245,3.08792465813197e-10,0
"673757","cor",1705590,1657719640,0.275314195252766,0.010766836098498,0.24443754938374,6.83525610992168e-06,710
"673758","cor",1705590,1657719663,0.14549259682843,8.34022666008426e-05,0.158712495148825,0.00412542217212722,0
"673759","cor",1705590,1657719700,0.5564673483426,1.37605952525029e-12,0.444357443300758,0.00222840021315397,0
"673760","cor",1705590,1657719952,0.507750792407876,5.53876041096902e-79,0.39115667547887,1.09769038640756e-44,2631
"673763","cor",1705590,1658044571,0.420255149389459,7.11181268717411e-07,0.573567502224188,4.70233729828206e-05,0
"673764","cor",1705590,1658051971,0.271221390412433,0.00471696552108412,0.366202755883157,0.0280482595132557,0
"673765","cor",1705590,1658061639,0.30704324416423,0.000342271758717729,0.525724653549518,0.000208381160867706,0
"673766","cor",1705590,1658093326,0.176183143218759,0.0656001927742405,0.49013316244457,0.00207421592365382,0
"673772","cor",1705590,1659017558,0.45488025969897,3.65648245810707e-05,0.476268015964282,0.0058596950837834,0
"673780","cor",1705590,1661374484,0.272760878198716,0.000547961407374402,0.413493878604123,6.46194125324406e-06,463
"673781","cor",1705590,1661986440,0.178904290232426,0.00920506122584233,0.516329604814664,8.44690886332384e-17,846
"673814","cor",1705590,1676846587,0.13016096209605,2.35083940057088e-05,0.413338803978758,1.11357689628591e-18,1984
"673816","cor",1705590,1677965677,0.457445435489354,8.96208452104768e-45,0.230281131535404,0.000894645245009639,2
"673817","cor",1705590,1677966173,0.585602025449927,4.84751770161051e-24,0.467796558145099,1.38047068589393e-05,0
"673820","cor",1705590,1678496584,0.472535647173613,1.90738200502782e-10,0.392617493499177,0.00209968438208151,0
"673830","cor",1705590,1678982942,0.458457856030703,2.90547404362781e-07,0.451153714450256,4.56356313575215e-11,548
"673831","cor",1705590,1678983025,0.384325511392692,6.08600091430282e-21,0.19859455080913,0.00752802165074878,0
"673919","cor",1705590,1694624781,0.221230403441949,0.00178313614379223,0.079670633041633,0.59038282721183,69
"673954","cor",1705590,1757756813,0.226726665731703,3.43281992756649e-06,0.126092041640993,0.16287790908318,1
"673955","cor",1705590,1757756880,0.0443948514443345,0.369919118259047,0.0269184979509573,0.782133198870725,0
"673956","cor",1705590,1757757070,0.102811049120263,0.0784079619360907,0.0848418549741361,0.371607715444059,1
"673957","cor",1705590,1757757078,0.133131784693067,0.0305791850213486,0.130283647274516,0.226333206948609,0
"673958","cor",1705590,1757757094,0.139992619058795,0.0116503413156359,0.214511330094878,0.0196688020580632,0
"673959","cor",1705590,1757757140,0.206758528526487,0.00103179586670891,0.09246926139018,0.399951931740018,0
"673960","cor",1705590,1757761680,0.250095817620287,2.07026766642881e-07,0.110397642548028,0.163275476943296,0
"673961","cor",1705590,1757761712,0.185969067676616,0.000726032604974838,-0.053585837125963,0.525020004238557,0
"673962","cor",1705590,1757761741,0.186336345622169,0.00840980748315262,0.154173166508297,0.27035743497039,0
"673963","cor",1705590,1757761748,0.186630401962778,0.000563089920261459,0.167751081611755,0.0647605800036301,0
"673964","cor",1705590,1757761756,0.0411238579087768,0.438567114754889,0.000134090126615199,0.998895885985078,0
"673965","cor",1705590,1757832994,0.196820893595219,0.000689668700827495,0.221081764583694,0.051755746641899,0
"674056","cor",1705590,1790138559,0.304236787066779,0.0075406050020778,0.386085783432452,2.91282638366188e-06,453
"674067","cor",1705590,1795351321,0.44238318165102,6.6447333522656e-30,0.4017690127733,1.49753310963099e-06,2
"674255","cor",1705590,1927284144,-0.00502352482709198,0.976802737247984,0.0143197799385859,0.926493998624219,280
"674256","cor",1705590,1927284194,0.2785535220172,0.122641300422758,0.282472953818404,0.00636933616469158,427
"674257","cor",1705590,1927284283,0.105545857857958,0.170741301185317,0.211150333273814,0.168864614881205,0
"674258","cor",1705590,1927284325,0.0881903401048018,0.207480089616567,0.260634043169191,0.0141846350130465,0
"674276","cor",1705590,1951525543,0.437460869797985,3.71670600575137e-13,0.371120307366698,0.0131328333075325,2
"674468","cor",1705597,1772025,0.0803715994049955,0.531203762248278,0.369697441382423,1.64646430884366e-17,0
"674469","cor",1705597,1772030,0.145628101431721,0.369921665175563,0.480579726144432,1.61563921847013e-07,387
"674477","cor",1705597,1772095,0.416169396494496,6.77120099427295e-79,0.514868633393138,0,4
"674510","cor",1705597,1772517,0.378201239917472,4.48612630001447e-46,0.406827560298251,1.45976761873118e-163,1270
"674512","cor",1705597,1772562,0.271686579203773,0.000739497375224615,0.395630066284846,4.06685103452699e-32,0
"674542","cor",1705597,1772992,0.155362145662781,0.00183034828327835,-0.0960007629415491,0.334724640954232,0
"674543","cor",1705597,1772997,0.0295392186592113,0.617620182390548,-0.018406433206936,0.913894021717333,0
"674544","cor",1705597,1773002,0.144013335596443,0.00810351100400011,-0.194955449509219,0.247557533899858,0
"674577","cor",1705597,1773512,0.204909706365423,0.0429694986985199,0.292617731265521,1.2851907351869e-09,0
"674578","cor",1705597,1773517,0.22394754963329,0.304306279520892,-0.0119948846726817,0.943020601525703,182
"674586","cor",1705597,1773677,0.386076905087562,0.000121442230228377,0.325869033534649,0.0020694487483539,292
"674593","cor",1705597,1773777,0.290756665823184,1.45408139869688e-13,0.336245905797825,1.2685052804436e-23,2955
"674596","cor",1705597,1773797,0.418480980360989,4.48263730596191e-05,0.476073414196375,9.00941158393734e-11,2
"674597","cor",1705597,1773802,0.282000594508029,0.0129652421745238,0.218946978507165,0.169025154945634,114
"674608","cor",1705597,1773962,-0.344458112428845,0.126243196492254,0.165051598547647,0.27858867278989,0
"674651","cor",1705597,1774377,0.374081008731938,0.000494447744589755,0.381024577529812,1.0183889467194e-31,0
"674667","cor",1705597,1774562,0.285935890292873,0.00111888551858583,0.335128344198725,1.09827668184535e-17,65
"674668","cor",1705597,1774567,0.10334647761245,0.118869443751841,0.294247473962226,0.0127465567736137,215
"674676","cor",1705597,1774642,0.496930425449515,0.0258124060773196,0.421088477731467,0.000477668824697217,0
"674697","cor",1705597,1774782,0.13068603252205,0.138334304027557,0.220470833863586,0.000740023323917692,791
"674745","cor",1705597,1775332,0.285095158018703,0.198426727819191,0.395047025963431,0.00599343175802753,0
"674754","cor",1705597,1775427,0.30837585030462,6.14060386964425e-58,0.434340673679285,0,2
"674755","cor",1705597,1775437,0.244655751074363,2.04497335022245e-29,0.282876891771701,1.89751912681656e-33,6069
"674772","cor",1705597,1775642,0.304626158894487,7.55627649065624e-99,0.478819006138986,1.01129813598535e-10,533
"674776","cor",1705597,1775692,0.292350343188938,0.00348809525332427,0.376976591828271,1.17215312570243e-29,825
"674777","cor",1705597,1775697,0.205786788443438,0.00472026368046508,0.425419212339459,7.42487221961512e-69,0
"674778","cor",1705597,1775702,0.367296868379565,6.18258189187634e-07,0.339826901888104,1.96833450658027e-12,1116
"674814","cor",1705597,1776367,0.0258035820972888,0.890408733910986,0.232647431223285,0.04173915225952,245
"674815","cor",1705597,1776372,0.384315358338559,1.31765213208863e-11,0.333493734987463,3.11134186210742e-15,1034
"674834","cor",1705597,1776592,0.180528380198413,5.2975281698099e-08,0.17332785851307,0.081479890363483,226
"674956","cor",1705597,3115958,-0.180475967628599,0.258824082926328,0.0778683449731107,0.343562555433404,405
"674969","cor",1705597,4144908,0.244714779955958,0.012728536015529,0.445704101613728,3.04901599339438e-05,349
"674970","cor",1705597,4144932,0.402876952543397,0.00208070341667643,0.329578728172003,2.78967169305785e-07,0
"674984","cor",1705597,4146612,0.437107946349163,1.32146230523849e-05,0.278948835815086,5.11648742426101e-09,1250
"674989","cor",1705597,4148417,0.408407240922787,2.06078661614806e-06,0.520031158479049,7.26149585749379e-47,175
"674990","cor",1705597,4148677,0.25224724668014,0.0152765983874453,0.425667572256918,3.39003705581096e-22,0
"675184","cor",1705597,47847929,0.368178124142214,5.07604470770798e-09,0.461672843052474,2.1147939977068e-55,439
"675185","cor",1705597,47848061,0.45977965855016,3.39730760411704e-18,0.442530023624145,3.71471817785591e-49,733
"675189","cor",1705597,47865556,0.310145273183298,0.00327470788547801,0.409035856242168,7.37898905040259e-37,0
"675190","cor",1705597,47865578,0.405082774494822,0.000257764905288453,0.110270477023564,0.120082020392503,662
"675191","cor",1705597,47865593,0.249971744396158,0.0235172267774094,0.119140312713707,0.101581261905171,651
"675246","cor",1705597,52150910,0.000316942367423218,0.997212534735839,-0.212490803596117,0.0773885915394418,0
"675277","cor",1705597,71544480,0.532396807167348,4.85495752336907e-05,0.398948289726587,3.1534141238613e-26,0
"675317","cor",1705597,71855072,0.395982001057242,6.88771393779585e-07,0.52282242306686,5.30433225103798e-42,0
"675339","cor",1705597,72257890,0.373339625720982,4.16750699616681e-15,0.464675048243065,2.92314327338976e-108,0
"675349","cor",1705597,72270661,0.33231087136284,2.16342737491874e-10,0.375636534385956,9.11057183620787e-18,1492
"675387","cor",1705597,80956652,0.354180531204739,0.00182393484868194,0.174611370620746,0.0420371297829264,531
"675388","cor",1705597,80956661,0.430206778996311,4.92331693976139e-05,0.418628271721784,9.74750814044901e-31,0
"675578","cor",1705597,158989710,0.373283389746757,0.000194721214507871,0.548496823313884,2.19386289850839e-67,0
"675689","cor",1705597,231606915,0.324434816100071,8.94806472616915e-15,0.51927204838689,0.000111544897700049,216
"675724","cor",1705597,234835654,0.294969311051507,0.0763420951675233,0.217718602994998,4.37495014244254e-11,0
"675725","cor",1705597,234835709,-0.241168562699452,0.0290598297300004,0.092700397006443,0.00228155683197384,1
"675726","cor",1705597,234835739,-0.155768752220829,0.343678009609928,0.0983015658455482,0.0327473260314361,284
"675728","cor",1705597,234835887,0.11993144819771,0.427253253820947,0.257082907942133,1.42298088472523e-05,784
"675732","cor",1705597,234860451,0.0602535943887692,0.690796065048028,0.0991593095067432,0.129591196582093,791
"675858","cor",1705597,257434376,0.179917035836169,0.0102113651788469,0.410118770999488,3.92945591752322e-12,1011
"675935","cor",1705597,350476084,0.100275931272104,0.633421923774861,0.328220054657567,9.40485095055732e-10,0
"675949","cor",1705597,351053875,0.34348033550151,1.74362843532391e-15,0.0153788260780835,0.868717127663289,449
"676061","cor",1705597,405237349,-0.176260779453622,0.421105469423037,0.18109023608833,0.0607123051749826,302
"676062","cor",1705597,405237425,0.287222440406048,6.51386360762316e-07,0.25443338408759,8.70196518381224e-06,354
"676132","cor",1705597,444490609,0.0399337045187235,0.849684166237928,0.0774012059231088,0.503439019523589,203
"676163","cor",1705597,784632988,0.25931483896529,0.0633987748683416,0.340188944840745,0.00246865951807057,316
"676165","cor",1705597,784634759,0.39701424515058,3.21786925935384e-10,0.427827766433234,9.64987087518373e-17,0
"676166","cor",1705597,784634863,0.44183339526598,6.45165522595801e-05,0.325767459349945,0.0459447764548488,168
"676167","cor",1705597,784635267,0.144178053509556,0.230301923736045,0.304151648188804,1.38007615965048e-14,79
"676168","cor",1705597,784635773,0.156773525822981,0.509209590406536,0.292883130490006,0.00685807557191398,286
"676169","cor",1705597,784636115,0.524950989398589,0.0174735257009313,0.190987119686976,0.0818141911042303,284
"676170","cor",1705597,784637359,0.297853360860739,0.000302785301966579,0.32754143616322,2.66977189249696e-35,2
"676171","cor",1705597,784637613,0.136520895067455,0.566017971821322,0.267627538132185,0.0150662269765222,284
"676189","cor",1705597,824222877,0.299578208091348,3.1098247257444e-05,0.295945807068915,0.000125265427639508,663
"676190","cor",1705597,824225311,0.291555550879053,3.95027993839503e-07,0.280454533476081,5.64982909328041e-06,1022
"676191","cor",1705597,824237798,0.246482895373324,0.245611053736889,0.152223719080045,0.0022675014773635,0
"676383","cor",1705597,1499329522,0.162411264677465,0.408962417277329,0.0368485001201364,0.770732624245604,260
"676473","cor",1705597,1580215248,0.029978603267825,0.79049062347596,0.199933374101716,0.00816778652907262,0
"676481","cor",1705597,1580215967,0.241746374429225,0.000116774917664537,0.247433589350022,0.266914407927965,67
"676538","cor",1705597,1581729904,0.293740668462502,0.000975367021575023,0.215907532472344,0.000141019957058737,2
"676609","cor",1705597,1657415100,0.657895343985011,7.73302741317635e-14,0.379151684648199,0.000318144619989039,0
"676610","cor",1705597,1657415175,0.619834711174299,1.84578559539662e-09,0.319194891072283,0.0287479338724724,0
"676612","cor",1705597,1657417551,0.579199035063321,1.47285112743567e-08,0.560934771516306,1.21797938415269e-13,0
"676613","cor",1705597,1657417886,0.196892263508245,1.88957679836378e-07,0.305618386895329,3.04859011643559e-43,0
"676614","cor",1705597,1657418597,0.317058622396555,0.161388245500535,0.525563969461729,0.0173188561248461,58
"676615","cor",1705597,1657419561,0.412899161318603,1.66749177886327e-07,0.454878885405871,1.45673681254592e-08,558
"676616","cor",1705597,1657719640,0.234181471345293,0.0446190822012237,0.348354670516902,1.04996901419699e-26,0
"676617","cor",1705597,1657719663,0.227354127439559,0.0685530391332987,0.16222613242419,0.00681570239568127,602
"676619","cor",1705597,1657719952,0.256751532009471,4.34460784290636e-06,0.412888297560408,4.94688115191972e-115,618
"676622","cor",1705597,1658044571,0.518742458127036,6.42185653995969e-09,0.445270011066343,0.00650209059190177,0
"676623","cor",1705597,1658051971,0.285663022499199,0.00550889831727046,0.451683762278466,0.0107494914329368,3
"676624","cor",1705597,1658061639,0.36447512139032,7.22482853442853e-05,0.468834659011255,0.00342348890711271,0
"676625","cor",1705597,1658093326,0.442179613121996,7.24735604748507e-06,0.387223913982517,0.0313870476893923,4
"676631","cor",1705597,1659017558,0.55716273531666,1.43218215862117e-06,0.568800371268952,0.00242818116852698,0
"676639","cor",1705597,1661374484,0.388872804479306,2.23517505734203e-06,0.482084799342929,2.07851313735199e-26,0
"676640","cor",1705597,1661986440,0.325599433784448,5.12795179738135e-06,0.540924097253837,1.74134406069172e-56,0
"676673","cor",1705597,1676846587,0.218439041397634,7.2433595157064e-12,0.521283927010001,1.7370282113187e-113,0
"676675","cor",1705597,1677965677,0.430013281507386,0.000146518650988467,0.00952738698280337,0.907569919049885,702
"676676","cor",1705597,1677966173,0.379339212850741,0.0614577524520501,0.485599111402745,0.000540251001274756,196
"676679","cor",1705597,1678496584,0.154980177144197,0.459472327079401,0.312534067288279,0.0271237176392694,135
"676689","cor",1705597,1678982942,0.466137692151607,5.40435200262783e-07,0.437250245537248,1.7487781623336e-26,0
"676690","cor",1705597,1678983025,0.283382010135335,0.00858690525238121,0.261080690716304,0.0080390764292186,419
"676778","cor",1705597,1694624781,0.457152065600855,0.000129064906531773,0.294971197309158,0.00225328609965584,103
"676813","cor",1705597,1757756813,0.359746429544144,0.0842290981884121,0.205353817356663,0.048304948716331,345
"676814","cor",1705597,1757756880,0.223651391656897,0.196523772300408,-0.0220251943728801,0.848209184445392,342
"676815","cor",1705597,1757757070,-0.282902984777433,0.214008905196744,0.170459169389598,0.125743242573707,229
"676816","cor",1705597,1757757078,-0.163861101957058,0.378413538015483,0.113905432293594,0.362474560195605,172
"676817","cor",1705597,1757757094,-0.213925441771083,0.315498413006266,0.133578814824363,0.178570719072539,248
"676818","cor",1705597,1757757140,0.276823537162348,0.21233353275027,0.311987988931629,0.0101647889140736,180
"676820","cor",1705597,1757761712,0.206872610608181,0.368254282080875,-0.020223936509655,0.844124422650672,241
"676823","cor",1705597,1757761756,0.0981551530736365,0.648178158145669,-0.068787835772561,0.539171945348847,280
"676824","cor",1705597,1757832994,0.282502002142645,0.130385979186478,-0.0108697138068801,0.93662762201047,222
"676915","cor",1705597,1790138559,0.234429974217912,0.0977573420294624,0.438460142370279,4.92286442586038e-23,2
"676926","cor",1705597,1795351321,0.434446351481355,0.00721365406852958,0.187545591789377,0.054213809566317,512
"677114","cor",1705597,1927284144,-0.277700411468233,0.188899275597363,0.239754766880041,0.00781806359470737,0
"677115","cor",1705597,1927284194,0.310363000846825,0.170915431708349,0.24364286187728,1.6902984423862e-06,0
"677135","cor",1705597,1951525543,0.26044878511382,0.0804386097202816,0.20038761176996,0.209038303351457,191
"677178","cor",1705597,2046270943,0.422079814747671,0.000336935917115066,0.409929429831806,8.57780974829526e-10,0
"678923","cor",1716314736,1932629392,0.109491967963834,0.636601345890705,-0.110709411807164,0.623798183828712,0
"682607","cor",1748165,1748172,0.51951070069864,4.07976125567501e-05,0.596197155197765,2.70223041973981e-34,0
"682693","cor",1748165,1772095,0.361980326980483,0.0145495791881745,0.437841655133334,4.07683513156668e-09,0
"682726","cor",1748165,1772517,0.414864399749437,0.00273895521091428,0.562945905529882,9.14225800032558e-16,36
"682809","cor",1748165,1773777,0.391297938755493,0.0794180451576799,0.156731918604802,0.444498699714285,152
"682970","cor",1748165,1775427,0.289176807484374,0.0600009684820011,0.569883650510843,5.03245603401467e-16,0
"682971","cor",1748165,1775437,0.324911476115657,0.0335149796662382,0.212902725690024,0.341462422445914,142
"684381","cor",1748165,784634759,0.263777573984607,0.202637182533677,0.528635638083129,1.99376722249026e-05,0
"684829","cor",1748165,1657417886,0.10325809269719,0.664861166117069,0.474568930653656,2.89985789723302e-05,0
"684889","cor",1748165,1676846587,0.239738454554455,0.19394580466442,0.665318294161202,3.00401108262731e-08,0
"685550","cor",1748172,1772095,0.282690230600537,0.0598957554007836,0.164088887700873,0.377741920820908,150
"685583","cor",1748172,1772517,0.258471932487836,0.0128569567612001,0.36269699887978,0.0122267143477312,136
"685666","cor",1748172,1773777,0.611027875054886,1.05609447238556e-19,0.39001805554579,0.0225923833577545,0
"685827","cor",1748172,1775427,0.216880699244723,0.152419802574243,0.307681589511087,0.0567193624799256,149
"685828","cor",1748172,1775437,0.515556901843302,2.31369808343706e-14,0.495106196757108,0.0054075472874786,0
"685849","cor",1748172,1775692,0.413136129678674,0.00103546876470706,0.225396874345785,0.278673851642106,26
"685970","cor",1748172,2207995,0.327303298126323,0.118473357618719,0.349149334447459,0.0542075703391576,148
"685971","cor",1748172,2208004,0.591183105755607,1.46557025971056e-10,0.328910071140379,0.10840822813272,0
"686057","cor",1748172,4146612,0.46640859499852,3.16693656775312e-06,-0.117966716907559,0.56600735147901,0
"687692","cor",1748172,1657719952,0.53562636641189,0.00398508616439148,0.27502018383568,0.148767927941613,116
"688634","cor",1756983906,1932629392,-0.00461906082816648,0.982517395916747,0.0933070656275686,0.695598549202723,0
"690876","cor",1757756813,2046270943,0.444249493266172,0.0436346537165295,-0.0570322730604804,0.73377873439993,0
"691310","cor",1757756880,2046270943,0.271423947197897,0.247035694815857,0.280884012603707,0.0396485519138563,0
"691399","cor",1757757070,1769357011,0.143875128693549,0.424406329605627,0.0964551841542902,0.363071903692248,0
"691831","cor",1757757078,1769357011,0.362768937790211,0.029669324523397,0.336171005567579,0.00474099510200975,0
"692262","cor",1757757094,1769357011,0.445138237989074,0.0332975628012698,0.0592207935901434,0.634046672714138,0
"692692","cor",1757757140,1769357011,0.0583285328285864,0.772590238890433,-0.0175106265726153,0.884758814914432,0
"693549","cor",1757761712,1769357011,0.290897724632369,0.213391910062557,0.294911100665942,0.0579636850135937,0
"693976","cor",1757761741,1769357011,0.0943375411058092,0.633009252121906,0.226370579515716,0.0396042632376848,0
"695251","cor",1757832994,1769357011,0.249495792084455,0.14224956470468,0.284445272222189,0.0110655517376116,0
"699438","cor",1769357011,1769362835,0.574518319285956,9.27741944110128e-51,0.502358025885763,3.21369753920005e-09,0
"709184","cor",1770632,1772155,0.52911155599729,4.96753696712305e-08,0.3737055969018,0.000207178037732927,4
"709262","cor",1770632,1773367,0.231999939635577,0.264455105212423,0.391040096542508,0.0396286753608339,2
"709284","cor",1770632,1773592,0.17275719862815,0.352703628005051,0.262677784678473,0.0139718537295971,119
"709285","cor",1770632,1773597,0.346140084103468,0.134920813097227,0.00795166495055227,0.938384268851859,124
"709286","cor",1770632,1773617,0.272633720938365,0.00333916677238218,0.148995395671914,0.113615729653823,7
"709287","cor",1770632,1773632,0.223724801656791,0.22633005373019,0.258663533913792,0.102477446496239,104
"709292","cor",1770632,1773727,0.361422834348824,0.00106575388341482,0.336540575128144,0.00163712064164711,8
"709305","cor",1770632,1773822,0.250261423533566,0.160117185379993,0.449341112361793,0.0212852415909494,30
"709307","cor",1770632,1773877,-0.134196104147725,0.415369087268774,0.000807775524807223,0.995898214331842,0
"709321","cor",1770632,1774027,0.270559504086359,0.030593427974811,0.459705586453283,0.00219288225988591,82
"709369","cor",1770632,1774547,0.34184604867825,0.00352546310815571,0.277868255313237,0.010029607059532,38
"709472","cor",1770632,1775602,0.19506696153417,0.170144448637967,0.339968535926318,0.0180699988011972,105
"709473","cor",1770632,1775607,0.414720393890888,0.00338128418291428,0.43399139496276,0.000272046101040839,6
"709486","cor",1770632,1775782,0.223404500718632,0.0713672701667703,0.278137136680281,0.0345128857103908,38
"709500","cor",1770632,1776062,0.279537912610028,0.00728605938155256,0.332995936871452,0.00765956032172546,18
"709530","cor",1770632,1776477,0.694877164796572,3.62787268039851e-06,0.328035354415127,0.00381754139324729,103
"709537","cor",1770632,1776587,0.582771517414358,0.00700525979884732,0.163438308968212,0.313601744578744,6
"709604","cor",1770632,2208536,0.179930632119804,0.447799005981567,0.142617472851712,0.452164379520067,39
"709605","cor",1770632,2208772,0.140062545906761,0.27357902072024,0.178302573562818,0.145739364961193,5
"709691","cor",1770632,4147873,0.359451582593626,0.0655509111091769,0.1997021804767,0.188429571250494,85
"709728","cor",1770632,22830254,0.223580429123584,0.165491844630191,0.375359740297068,0.0490325939876556,0
"709729","cor",1770632,22830370,0.392446729972349,0.000119327120867703,0.341833464687735,0.00377613427955525,0
"709730","cor",1770632,23325791,0.408024359620146,0.00399181929305082,0.132013219940713,0.268981536585094,63
"709871","cor",1770632,47458421,0.245581277870192,0.116966894688882,-0.116462813032987,0.401661616068956,33
"709873","cor",1770632,47520714,0.259307220071682,0.0130628920997787,0.103299946058498,0.374539757798458,0
"709980","cor",1770632,71544008,0.0703435584976814,0.606434780065198,0.334505467815314,0.0707994759697303,0
"710267","cor",1770632,136703631,0.427926695362284,4.89956514841092e-05,0.27074620551267,0.0165063099216673,70
"710268","cor",1770632,136704168,0.363979885106979,0.000145774059854155,0.378789289817373,0.000804854238233244,66
"710269","cor",1770632,136704309,0.193594213863291,0.0723916289378159,0.181926449440429,0.11825644591275,55
"710693","cor",1770632,353831841,-0.200717403317601,0.166704623642946,-0.0252288930820301,0.880488553862139,0
"710754","cor",1770632,380690154,0.453313647384301,3.47212892907707e-05,0.238037996782211,0.205266447651315,0
"710962","cor",1770632,863032404,0.485547334751962,0.00652924261825402,0.0309704196781338,0.809589746576487,0
"710963","cor",1770632,864711496,0.219056300874162,0.168807130905453,0.118714519983454,0.57194534568077,0
"711503","cor",1770632,1716314736,0.580047875261521,4.56737606828306e-05,-0.0209426954145848,0.893957533638613,0
"711512","cor",1770632,1756983906,0.636935783294647,2.95758189663014e-05,0.241582422764109,0.0607003955707956,0
"712037","cor",1770637,1772125,-0.0293535237867888,0.877627740069824,0.583303916503323,0.00112218033295799,184
"712045","cor",1770637,1772230,-0.341654288389636,0.110581480274846,0.194912033157494,0.0314454682544019,0
"712314","cor",1770637,1775437,0.128819058966819,0.513563395692076,0.356491300933813,5.80582928687261e-08,6
"712622","cor",1770637,24092923,0.177991371923824,0.047044526894012,0.627306189379734,0.000603636968928469,0
"718940","cor",1770688,1772492,0.385256488772728,0.0845885209925934,0.258301551877482,0.00407136677869497,15
"719944","cor",1770688,129776728,0.454992175532799,0.0438300894306778,0.0758566060447999,0.41224707805028,0
"721693","cor",1770703,1770973,0.295510968786723,0.181807077732189,0.588738706024365,2.000026754842e-07,0
"721700","cor",1770703,1771183,0.460486331042288,0.0205349892425999,0.540393190269658,0.000152760867632372,0
"721712","cor",1770703,1771468,0.0646095738380922,0.764224956930288,0.37215104697919,0.0966581038139402,25
"721838","cor",1770703,1773287,0.413790686776106,0.0397600265309182,0.432106900509178,7.45792247441647e-07,0
"721839","cor",1770703,1773292,0.492621905160914,0.00417901794030455,0.18792663361784,0.27966158492406,20
"722598","cor",1770703,71840397,0.621864211512069,0.00200266084947838,0.319786182692873,0.000992024261335579,0
"722734","cor",1770703,128676975,0.381525813494091,0.0198068442998463,0.432818911722093,0.00837459014861465,58
"722984","cor",1770703,231901032,0.514252824572006,0.0170796469511469,0.473360816896424,5.96818282805467e-05,0
"723216","cor",1770703,348806060,0.320733854995714,0.167969581413089,0.31025905030404,0.140076193742972,0
"724537","cor",1770713,1770798,-0.213466844545914,0.366174618692578,-0.310541571435498,0.159544200601718,15
"724544","cor",1770713,1770973,0.184615654344056,0.3117664835662,0.476107365458664,1.05386639692321e-05,59
"724549","cor",1770713,1771158,0.434631814730606,0.0031973169315994,0.289698779989683,0.202733262468167,28
"724551","cor",1770713,1771183,0.357111176312933,0.079695638661079,0.581696437113424,0.000479483263959822,48
"724561","cor",1770713,1771378,0.365093442761027,0.00778440621343169,0.457450000428646,0.00204145889119292,0
"724581","cor",1770713,1771764,0.466844064454328,0.00273536336285174,0.46022548015796,9.37189874034908e-09,30
"724689","cor",1770713,1773287,0.364417131935036,0.0150174336635728,0.528259642553979,1.3677945101183e-12,21
"724690","cor",1770713,1773292,0.192818397527785,0.109768625011975,0.469431351984109,1.20844251370127e-07,78
"725585","cor",1770713,128676975,0.244711456980829,0.0494573243549188,0.378290283233882,0.00802290321420216,79
"725592","cor",1770713,128778875,0.218424521576743,0.316697245504231,0.441104409550276,0.000373400925832052,1
"726067","cor",1770713,348806060,0.0552462697522956,0.775919243795865,0.376270189456958,0.00331280173895502,0
"726361","cor",1770713,838996229,0.551668957363876,0.00425288029510778,0.561150415284529,0.00189220525610308,0
"727415","cor",1770748,1771488,0.293100221312725,0.197241684200136,0.622338645129448,0.00198223009094035,2
"733263","cor",1770773,1773592,0.0958486021002659,0.687702235238132,0.403806395844055,0.0560203710840393,0
"733266","cor",1770773,1773632,0.218952313612511,0.174653587368696,0.368610190203785,0.10012574104961,0
"733740","cor",1770773,24005195,0.130358241276505,0.469636338529788,0.203407869763202,0.220628613953411,0
"733858","cor",1770773,47572529,-0.0964179461599921,0.483761986156038,0.239517472246359,0.0121268248223377,0
"734038","cor",1770773,72495962,0.339858859578965,0.0181096245916354,0.43619976078584,1.36907022369731e-06,0
"734039","cor",1770773,72496701,0.141812952393528,0.508609498361417,0.28313121670548,0.00180790365088205,0
"734377","cor",1770773,231672762,0.599147599062307,4.41140811929604e-05,0.109565040443581,0.35957168828515,0
"734598","cor",1770773,348637649,0.595692268844582,0.00344183465528065,0.481486370599833,0.0271080408623406,0
"734673","cor",1770773,353834062,0.188931222267889,0.308725020053338,0.196693272608505,0.335512726712946,0
"735262","cor",1770773,1590321840,0.191177353490953,0.257018532970082,0.0123787406856394,0.958690821202905,0
"735401","cor",1770773,1680357086,-0.309782909954961,0.0701433758387369,0.187916646976191,0.216399764352224,0
"737860","cor",1770798,1770893,0.424806204010288,0.043326577161139,0.129052236565549,0.52979902357333,0
"737863","cor",1770798,1770973,0.221206570842435,0.0312185340621257,0.27798949534937,0.00300049468043548,202
"737868","cor",1770798,1771158,0.184319117055657,0.236723494363353,0.157184829386071,0.424402335447619,0
"737876","cor",1770798,1771303,0.212463722128722,0.0173701331003644,0.244579569837076,0.0444202459810304,0
"737877","cor",1770798,1771338,0.324279435107547,1.48568771063022e-06,0.131858857830334,0.11516353449615,74
"737880","cor",1770798,1771378,0.25149352915785,0.0720995658015541,0.0502215046045274,0.723659586194067,0
"737882","cor",1770798,1771468,0.193456135654167,0.0206124276339993,0.274366786039735,0.0188238338256465,60
"737895","cor",1770798,1771703,0.211779264840544,0.0489333646005661,0.249965670094914,0.0342046652376413,0
"737900","cor",1770798,1771764,0.171741281750868,0.0812928960359589,0.43129852680428,1.42808642662003e-07,225
"737902","cor",1770798,1771804,0.519133446568575,0.0039054657857377,0.116798770849045,0.569885849668228,0
