Source,Target
129699210,129696688
1776377,1898563769
321157060,1775782
2053656463,2046227953
1771690442,127857132
47995206,260077218
128851969,1888788429
1775217,2084484215
228384077,228388554
1776062,22830254
46641934,23610182
837368471,1775647
144687298,229902261
1772085,1802558211
1680050992,227317652
2229348,1899610706
1775652,1775642
830891729,1776462
1496924504,126727237
1772997,1680358717
1803745813,1803746018
1580216319,1580216198
126999599,788996374
351053875,351098607
146861779,1775867
1773437,350477456
426521225,1807734531
426521225,243791456
138587084,2084484215
1769779586,1777162
1499341153,2046201535
1772592,1773682
126999599,2046209507
838978869,840801900
1685158711,1899610219
132424935,1593341315
1499251995,23996396
243791456,426521225
243791097,426521225
839100255,354983632
2046387306,1775652
1775517,1775217
1757665422,1358516117
2046388906,1775637
1772235,1898568408
1932791826,227318424
2084484215,1775512
1888788429,128852022
129286243,127857151
1773802,987251825
1770793617,1773822
227317652,1910841714
1685303560,2229035
266857003,230597543
126854434,1776057
1773777,1899610706
840801900,1820759174
128847590,1771690442
1657739114,24429568
1774267,243429820
1802558211,1898551900
230002415,840861451
1775782,1994879246
348783694,230597543
840793830,1888395622
2045971701,2045972684
1499350407,1680357192
230678232,230678479
939887081,24345947
127006741,788996484
1772235,129609800
4151954,1776062
2046265461,24429568
2046387593,266857003
354984919,939887081
348607885,1777082
2048453871,2048454525
837368471,1898553613
1775517,128852022
2085300776,41373004
2136889951,1872254701
1774327,1898609412
1932791826,348615098
1898557621,1774642
1775512,128847660
243429820,2048745299
1658216417,47233600
130130688,229987786
1659463240,2055446975
2348799,1772235
132427120,132425754
47572541,1889234532
229902261,144687298
1807734531,355561756
232289697,1771072563
1774647,266857003
1581730851,1580213011
266857003,354984919
1775642,2133573916
1803746018,1803745813
840844976,352632242
1776702,1610683351
129833984,1769332958
229913760,130130688
266857003,4144436
1807734531,1802440133
1777162,348701447
266857003,1578164041
1774872,354380321
1757665422,1639194477
72259536,146861779
1777067,838976529
24346085,129685260
652059419,652061370
1772412,129286243
128694988,128851824
130130688,229988060
1775602,1889181461
1716314736,1889181478
129285391,127857151
1910841714,1680050992
1774097,2046274196
2182821,1775032
1770632,1941543671
1775382,1772412
24345947,1775642
228388903,1771703752
22830370,1776062
1921501599,1790169567
1693707617,2053662501
4151954,1777082
1906434322,1906433714
2046387306,47980922
1910841714,1932791826
1773002,1581730926
1659463240,1658221961
2048454525,2048453871
3855141,1898542974
23813560,348701447
837368471,1898576185
1898568408,1771017288
1757665422,1775782
1680050992,1941543671
47830400,400766326
1899610706,266857003
1771854,837370792
1773682,1669209021
824168597,1771707376
266857003,1776912
824225311,1774692
1898238663,71966057
1773987,1773982
830854788,161868049
1770632,1770787588
22830370,338340784
2046387306,129699210
1513577381,1772597
374415795,348211982
1775382,243429820
2046275730,1678962340
1499349410,1676566727
1774327,48099118
48289169,47995206
22830370,22830254
400767552,824206674
354383690,652059419
1802558211,230301204
126727237,348701447
1777082,348607885
22830254,22827171
355591210,2048454525
1772912,4145668
128314283,1685158711
1771338,2046274196
1771854,1771849
128851824,1775517
1659459703,2056369455
840843791,352628271
1771690442,1775502
1686718234,837374708
1898563805,1773797
321157060,1639194502
938058920,1932794331
1770632,1773617
1773492,1499251995
1578290162,1775637
830901136,1772817
48099118,2268454
47980922,129699210
1927284325,1927284194
1775637,2348799
128848739,128851824
1771058,24164994
1803280173,1803277152
2053623601,47233600
2053662124,1581023265
1889181461,1889181478
2046387514,129696688
48099118,4145236
1776377,1774512
1771854,348701447
1790177150,352067537
1775512,1775517
243791456,1769362835
1775642,1772235
1775382,1774267
2046387306,987251825
230597543,1898557621
1580272486,1511075272
938058920,2056114603
987251825,2046387306
348760034,1776992
1932794331,227318683
1898609412,1774327
1932794331,1680050992
2133573916,1578290162
352628271,1543121763
128847660,1775217
1801021900,228388554
2046388906,354984919
128832601,1775497
71630770,840813814
1776107,2053546660
903779034,4145120
1770649913,1774692
348701447,1777162
1927284283,1887887330
1803060175,1581730905
2046261372,976982872
1775522,1771690442
2046387514,2080292289
2053445259,1898557621
71855072,1772275
1772235,1898542974
1775382,1659048310
2133573916,1775642
1898557621,24346085
1770792752,1770793617
47980922,1685212246
354983632,1582863195
1775517,1775532
1776377,1775652
1659459703,400767552
2045994401,23813560
2080292289,129696688
1685212246,129696688
1775217,128847590
1772235,1776377
1932791826,1932794331
1889085504,1494716829
1898553613,1772235
355590267,355591210
938058920,1756983906
354954033,2046387306
1775382,1994714489
1941543671,1770632
830900311,2084851299
1513577805,1669209021
1358516117,1757665422
838976035,2046265461
352259786,47233600
129833984,1513577381
1774657,838977544
354383074,1497047397
1661986440,1678496584
824222877,1776462
1775647,1774512
1772502,1659463240
2348799,1776377
4145668,1772912
724082980,1781858692
128694988,1775372
908971448,352632242
1803060175,405238132
1774512,2133573916
228383796,1777132
355561756,243791097
1685303560,354984919
1910841714,1932794331
23325791,1777082
1582864637,652076651
1774642,1802558211
1639194477,1872254441
1776917,1685158711
2332276,4145120
1659017558,1775477
1941543671,1932794331
338340784,23325791
24345947,939887081
47980922,1775652
1771703752,228377622
1680357128,47572541
1511075272,1580272486
1771183,128778875
1496924504,1771854
3855141,4144436
1771072592,1771015432
1820759174,840801900
1584194448,1914319698
1887887330,126877750
230666083,1515989348
1888393325,1771712588
227317652,938058920
1771849,2045994401
1772235,3855141
1898557621,1898542974
23818663,128342116
79561479,2046272335
1680262146,1769751242
230301204,1898542974
47830388,47830400
228384077,1777127
1578290162,1772235
1899610706,2046387593
71572542,348637649
914628573,352632242
1776072,1774687
129686166,1685158711
1775637,230597543
1941543671,1932791826
24164994,128789807
1680277058,2045972684
24302061,24508366
939887081,354984919
824225311,1770649913
1659017558,128847590
2119432059,2046201535
229987786,842513489
348608416,976982872
1774562,1774567
1776057,1499340075
1772025,1772030
1771703752,228383796
1898576185,2348799
231606915,938058920
1716314736,1770649913
24346085,1898542974
1776457,1775047
129699210,47980922
1775512,1659017558
1769332958,230666900
1775782,1400346043
2048453826,2048453865
1776912,1898563805
824170994,1658215799
227317652,227318683
840801900,1777067
71840397,231901032
1775637,1898557621
129696688,1899610706
1659025202,1803054041
1772597,1513577381
1658221961,2053546348
71840397,1770703
72259597,132424935
41373004,1400346043
1580216068,235424562
4146552,126854434
230678479,128852022
2046216872,1910841714
354380321,1774872
1772592,1772602
24334799,1499251995
266857003,1898563805
1773227,1772412
2046389947,2046388906
23996396,1773492
132428658,132427120
350462476,1772280
128852022,1775217
2046216872,1941543671
824206674,71603578
72496701,231672762
352055084,1775667
2046274196,1771338
840801900,1771538
1898551900,4144432
354954033,1685212246
1659459703,2053542179
1581730301,1580215967
1803745528,1803746018
1898553613,2133573916
1777082,231606915
1770649913,1889181478
2053542179,2053651269
1775642,837368471
228383796,1776897
4144432,266857003
1771718,1898532453
1581734729,1803280173
1899610706,1773802
2048745299,1775482
3855141,2148870370
1774797,127006741
46909636,400767552
1775512,128848739
266857003,3855141
138587084,1775217
1775212,1775512
1775217,1775512
652077020,132426961
2133573916,1775652
23610182,72259676
1776377,1772235
1921237690,1921501599
1494716829,724082980
230298691,4144436
24429136,24508366
2046387306,1776377
1775217,128851969
1716314736,1910841714
2328456,1669909273
229720940,24334807
1774642,4144436
71603578,1776050537
840861591,1964500347
1775652,1776377
1680357192,4146612
1513577805,1513577381
1899737319,1899736262
1898553613,837368471
231606915,227318683
652077020,243791456
374415795,1769779586
1769779586,348701447
2080292289,1685212246
2328456,23996396
1775642,1775647
1771183,2046272335
355590564,2048453871
3855141,1772085
23996396,1499251995
1889234532,1590321840
1775217,128852022
4145668,1776050537
1927284283,1927284194
214817947,130130688
840813814,1771538
1775212,128847590
354383074,1497044684
1898576185,1899610219
1639194502,1358516117
134468934,2046227141
2046265461,838976035
1776462,830891729
1770649464,652058540
1775212,2084484215
1497047397,1497044684
80395102,230002415
24102460,1676566727
1913487418,1913487410
4144432,2148870370
348783694,837370054
1775667,352055084
1773802,1898563805
71630812,840793830
788996484,228388903
1726446998,243429820
1515989348,230666083
1774687,1773457
1775642,1775652
1775257,354983164
1639194502,1775782
2046216872,1932794331
44988934,1889234532
864711496,830900311
229988298,840861451
1776797,1773982
1889181461,1772817
1775782,1757665422
1927284325,1927284283
132427120,132428658
1497045288,230298691
1772235,1774512
1775647,1775637
128847660,128851969
824169872,132147064
1771690442,1775517
1914319698,2046387593
2328456,1499251995
1771071124,48289169
71603578,4145668
1775497,1659017558
1669230250,1769343085
1775257,2046269811
1776912,1899610706
1769343085,1669230250
2011622263,414819112
1771854,126727237
227317652,1932794331
1888790092,1774242
824170994,1776107
2080292289,354954033
2053651269,2053653256
227318424,348615098
1775647,47980922
1773777,1773797
1770649913,830901136
22830370,22827171
1772497,129833984
2133573916,129699210
230666083,1773347
1776377,1898576185
71603578,824210739
1771072563,2054598280
4651267,380690154
1802558211,3855141
1659048310,1803054041
266857003,1685303560
1775647,1578290162
1898557621,1772085
243791097,967657884
129686166,128314283
249355947,1680357972
4144436,1775637
1499247990,228393445
1499349410,23996396
2053445405,1578164041
2226230,23939091
2056114603,414819112
2048745299,243429820
830891729,1776457
129685260,24346085
1773777,266857003
1921501599,1921237690
1774267,1775497
128851824,128694988
1775782,2085326851
1497044684,1948227996
1803059682,1580216068
426521225,1802440133
352632242,908971448
129833984,1775257
1775512,1888788429
228377622,228383796
1716314736,227317652
1584194448,4144432
939887081,354984919
128778875,2046272335
1775522,128847660
1774512,1772235
23985449,71544480
1898551900,1775637
1685158711,129686166
1898563769,1775647
1898576185,837368471
243791456,652077020
71825947,71826349
24381615,130130740
1776702,824206674
1684920459,1684920421
1775517,1888788429
1774512,230597543
1772235,1898553613
1932791826,227318683
129286243,127857132
1770793617,1770792752
2080292289,2046387306
939887081,1497044684
1773777,1898563805
1777127,1777132
1776377,24345947
227318683,1756983906
232289936,1807233617
1685303560,2046389947
1775652,129699210
1775537,1659018426
1775642,129699210
1775637,1898553613
243791097,1771652313
2148870370,1898568408
1803054041,1659025202
1774512,1776377
1680358076,900058271
236283202,130130688
1872254441,1757665422
1757665422,41373004
1580215162,1680358076
1771693280,1773227
1777067,840801900
24092923,1774242
140433189,2048745299
1771690442,1888788429
1770773,47572505
380690154,1774027
1775512,128847590
1775257,44378947
1580215967,1581730301
128847590,128852022
1773822,864711496
837374751,837374065
2053653256,2053651269
2046201535,1499341153
1685158711,129609800
1513577805,1773682
1898576185,1775642
1776462,1775047
2046387306,2080292289
1775642,1775642
229988060,80395102
138587084,128847590
1775782,44238343
1775517,128847590
1889181461,830901136
1802558211,1584194448
1932794331,824225311
129833984,230666900
1898551900,2046388906
2046271680,2258520
2056369455,2053542179
2056369455,47830400
1757665422,1872254441
1941543671,2046216872
23815258,1906438210
1932424367,2229348
44238343,1757665422
824206674,1776642
243791097,355561756
2348799,1898568408
1582864637,1582851784
1775647,1772235
354984919,354383074
1716314736,1889181461
1898535955,44378947
1669909273,2328456
231672762,72496701
1513577381,1772592
129609800,1685158711
2348805,2348799
129285391,128852199
2133573916,1898576185
1898557621,1685303560
1772030,1772025
1776477,938058920
2053543044,1776702
1680050992,1932791826
2046227141,2056114603
128694988,128832601
863032404,414819112
1898249395,840852095
1775497,1775382
1781858447,1680262146
352255744,1770857585
1756983906,1776477
1932794331,227317652
1771690442,128847590
1771015432,354982912
228377622,1777132
3855141,1772235
1906438210,23813560
132147064,824161299
1771707376,824168597
146861779,72259536
3855141,1898551900
1888788429,1775512
321157060,41373004
1774512,1578164041
2046388906,2229035
1669209021,1772592
1769779586,374415795
129699210,1775642
4144432,3855141
1578290162,24345947
840813814,2046265461
2046272335,128778875
400766326,2053542179
2046265461,23818663
138587084,1888788429
1771849,1496924504
48289169,47995213
128852022,1774267
1774512,1898576185
350861389,1499336370
128851824,1775372
1639194502,1757665422
3855141,3855141
2229035,1685303560
1776377,129699210
1776477,227318683
1772412,1775382
355591210,2048453871
127857132,1775537
1686718234,837374751
1898563805,1773777
352632242,914628573
1932794331,348615098
1774797,1775002
2268454,1774327
1578290162,1775647
348637649,71572542
128851969,128852022
1685303560,266857003
47980922,2046387306
2113016316,1400346043
1771849,1771854
1774512,2348799
48289169,260077218
2053656433,23818663
2053653256,1776050537
348701447,126727237
1639194477,1757665422
48099118,1769343085
824225311,1932794331
1659025202,1771714259
1777132,228377622
1820759174,838976529
1775512,1775522
232289697,1771071124
1775382,128832601
23813560,2045994401
1658221961,2053653256
839095778,1771718
2046387593,1914319698
232289697,47947735
250991626,350477456
1898576185,1775642
1669227005,1898535955
2053651269,1775907
348760034,24165904
1898535955,1669227005
2084851299,830900311
1772235,1775637
1898553613,1774512
1774872,2048745299
1680050992,824225311
348637649,71826349
355590267,2048453865
227318683,414819112
2053651269,23996074
1790169567,2094410385
1776377,1685212246
1774512,2046388906
1867550911,1872254441
23996074,2053546348
824210739,1776107
2046269811,24352929
228388554,1777127
24378268,44378947
1898563769,2348799
1772602,1772592
1777067,2220109
2046387306,2046387514
47947735,232289697
652076651,1582851784
348701447,2045994401
967657884,652077020
129686166,1317715448
1771707376,1887888435
1898553613,1776377
351098607,351053875
4146612,1774457
1775517,1775512
1772597,1772472
1775212,1775517
243791456,1807734531
23815258,126727237
2046387306,129696688
1775217,128847660
1898542974,230301204
231606915,1932791826
1770773,231672762
1774457,1680357192
355590267,355590564
1659017558,1775512
824225311,227317652
1775382,1775497
1773682,1513577381
1756983906,227318424
243429820,1775382
1772085,2053445259
1775642,1774512
1906433714,1906434322
129696688,2046387306
1888395338,71630770
1770678,129852945
266857003,4144432
1776060547,1776060714
138587084,128852022
1685212246,2046387514
3855141,1898568408
1899610706,1898563805
1776597,1774972
140433189,128851781
2053662457,914628573
1639194502,41373004
2348799,1898553613
1774512,3855141
128789807,1772055
1774512,1775647
24345947,1774512
1773777,1776912
1775642,1776377
1775647,1776377
1770773,72496701
1776912,129609800
1910841714,2046216872
1942238872,350462476
1790169567,1887880865
979651674,1576313429
2053543502,1776642
1659025202,1659048310
864711496,2084851299
24429568,71630664
1776107,824210739
1497044684,1497047397
236283202,80395102
22827171,22830370
348701447,1906438210
1773822,1770793617
2053651269,2053546348
1582851784,652076651
1773492,1774172
23325791,231606915
2048453871,2048453826
1658216417,2053623601
24345947,1776377
5745465,139592550
129608503,4144432
1772335,824161299
1927284144,1927284283
1659463240,2053546348
1776777,1776782
354366705,24302061
228393445,1511074667
1775512,2084484215
1775637,1685303560
4151854,1680279554
128851969,138587084
1872254441,1639194477
1669909273,23996396
1932791826,231606915
652058942,652077693
1774267,128852022
231606915,1777082
2133573916,1774512
227318424,938058920
230298691,1898563769
231606915,338340784
1771017288,1772235
1941543671,1910841714
24164994,1771613
1773972,1680262146
1899610706,1932424367
1898553613,1775642
132424935,72259597
2053542179,1772502
1582863195,352255744
243791097,1807734531
231606915,23325791
129699210,2046387514
1774267,128832601
44238343,1639194502
1777132,228383796
71966057,1898238663
1775642,1578290162
2048453826,355590564
1803060175,249359872
1772235,230301204
2133573916,1776377
1775637,1776377
1639194502,44238343
1889234532,47572541
1927284194,1927284283
1775647,129699210
128847660,1771690442
229913760,80395102
1578290162,1774512
2053653256,23996074
830891729,1775047
1898563805,266857003
1802440133,132426961
2046216872,1932791826
71826349,2046260202
1776642,824206674
227317652,1941543671
127006741,1775002
1593341315,234597759
23996396,1773472
128852022,1775212
1771854,1769779586
1513577805,1774837
1775637,1774512
1898542974,1772235
1771071124,232289697
23818663,2053656433
1772235,1772085
1888395622,1774657
1358516117,41373004
348615098,1932791826
2048453865,2048453826
1581730926,1773002
1511075272,1772180
788996374,126999599
1898553613,1578290162
1795351321,1771058
1775497,1775502
132425754,132427120
400767552,47830400
1775302,129286243
2046260202,71826349
1775212,138587084
129696688,1775642
1775522,1775517
1773292,1678961252
1932416643,1803745813
1770973,47952855
824210739,71603578
1578164041,3855141
138587084,1775212
2056114603,1776477
1756983906,134468934
1584194448,1685303560
1790249495,2046272335
23996074,2055446975
1769779586,1906438210
71898059,1542955188
1494716829,1781858692
3855141,1584194448
2053623601,1658216417
2080292289,1776377
1775217,1775522
1680358717,1772997
1770793617,2084851299
129688728,837370054
1584194448,1774642
1772472,1513577381
2056369455,1659459703
354984919,1497044684
1802440133,652077020
1771538,1657739114
1888788429,1771690442
230002415,236283202
2046202779,2054857041
127857151,128851000
5745465,144687298
2268454,1898609412
231606915,1932794331
838976529,1820759174
1776060846,24335285
1773802,1773777
1914319698,1584194448
234126307,824162953
24345947,354383074
652077020,243791097
228388554,228384077
1774872,140433189
1775642,1775637
128832601,1659048310
1775372,128832601
939887081,1497047397
71966057,842513718
355590564,2048454525
1494716829,1889085504
1898563805,4148121
842513718,71966057
1774642,2046388906
1657739114,2046265461
1927284283,1927284325
24346085,1772085
214817947,229913760
24345947,1775647
1888826574,838992628
127006741,824162953
2085326851,1775782
2048453865,355590267
71630664,24429568
1773777,4148121
1659025202,128694988
1898535955,24378268
1581730301,1772997
1772280,1942238872
128694988,1932970148
80395102,130130688
230597543,348783694
967657884,426521225
129286243,128852199
1581730912,1898552124
1774172,2328456
1716314736,1680050992
824222877,830891729
1680358144,1580215162
24429568,840813814
1771718,129852945
23996074,1658221961
71572542,71826349
1680050992,1716314736
2046216872,1680050992
1888788429,138587084
1680358076,1908423119
864711496,1773822
1769362806,2046271688
1670043473,24334799
1775002,1774797
230002415,214817947
1898553613,1775637
2348799,1898576185
2053542179,1659459703
47987718,1769401170
47980922,129696688
939887081,354383074
2084484215,1775477
1772180,1511075272
128847660,1775522
41373004,1757665422
1771690442,1775522
71630664,840801900
1776912,1685158711
1497047397,1685197312
2148870370,4144432
126877750,1774657
967657884,132426961
1776062,1770792752
24352929,1772587
2046388906,1774512
354984919,1685197312
1499340075,1772657
652076110,652077693
2046265461,1657739114
1511074667,228381203
1964500347,840861451
1775482,1994714489
41373004,2085300776
3855141,3855141
1639194477,1867550911
2046216861,1567044774
2113016316,44238343
1771015432,1771072592
426521225,355561756
1887887330,1927284283
1775382,2048745299
1499251995,1773472
4144436,1802558211
1772592,1669209021
1776912,1776917
1716314736,824225311
4651267,1941543671
1669209021,1513577381
231901032,1771058
1775517,1771690442
3855141,1802558211
128851781,128848626
4144432,1578164041
2046227953,2053656463
2133573916,837368471
1898576185,1776377
2053651269,2053542179
3855141,1802558211
2084484215,128847590
1772235,2348799
1776062,4151954
48099118,1669230250
1775642,1898563769
1775652,1775647
1790169567,1921501599
1775782,321157060
132426961,426521225
1771849,23813560
903779034,839097258
1888423123,1670063935
1775522,1775512
1775532,1659018426
2084851299,864711496
840861451,1964500347
1776377,129696688
127857151,129286243
2053779610,1581731065
1775347,1775342
350462476,1771388
1775522,128847590
1772235,1772235
1499336370,350861389
1775637,1578290162
348607885,864711496
243791456,967657884
1775642,1898553613
1776702,2053543044
2084484215,138587084
4649823,838976164
2053779300,1580488321
1776062,1770793617
1888788429,1775522
1775532,1775512
48083965,1669225782
321157060,1757665422
129686166,1898576185
2011622263,938058920
2080292289,2046387514
1898563769,1775642
4148121,1773777
1775647,1898553613
4151954,1770793617
838976529,2220109
1685212246,354954033
129286243,1775302
1775522,1775212
2348799,1771017288
1772597,1772602
352628271,840843791
1773437,47987718
1659048310,1775502
2048453871,355590267
1771690442,1775217
1776377,2046387514
4151954,231606915
1772412,24375105
354954033,2046387514
48289169,1771067191
824222877,1775047
405238132,1803060175
338340784,4151954
321157060,2085300776
1771578,1771583
2054857041,2046202779
214817947,80395102
