Source,Target
1772085,1581734742
1888789713,1772085
1772417,1772095
1772095,1772517
1772562,1772095
1772622,1772095
1772095,1772992
1772997,1772095
1772095,1773002
1773512,1772095
1772095,1773517
1772095,1773677
1772095,1773777
1772095,1773787
1773792,1772095
1772095,1773797
1773802,1772095
1773962,1772095
1773967,1772095
1773992,1772095
1773997,1772095
1774102,1772095
1774232,1772095
1774262,1772095
1772095,1774332
1772095,1774337
1774377,1772095
1774562,1772095
1772095,1774567
1772095,1774587
1772095,1774607
1772095,1774642
1772095,1774647
1772095,1774712
1772095,1774717
1772095,1774782
1775277,1772095
1772095,1775332
1775337,1772095
1772095,1775427
1772095,1775437
1772095,1775642
1772095,1775692
1775697,1772095
1772095,1775702
1776112,1772095
1772095,1776367
1772095,1776372
1772095,1776592
1776697,1772095
1772095,2207995
1772095,2208004
1772095,3115958
1772095,4144908
4144932,1772095
4145320,1772095
1772095,4145456
1772095,4146612
1772095,4148417
4148677,1772095
1772095,24237209
29870604,1772095
47847929,1772095
1772095,47848061
47865556,1772095
1772095,47865578
1772095,47865593
1772095,71544480
1772095,71855072
72257890,1772095
1772095,72270661
1772095,80956652
1772095,80956661
85594280,1772095
158989710,1772095
231606915,1772095
231607233,1772095
1772095,234835632
234835654,1772095
1772095,234835709
1772095,234835739
234835809,1772095
1772095,234835887
1772095,234860451
1772095,257434376
1772095,260079329
351053875,1772095
405237349,1772095
1772095,405237425
1772095,444490609
784634759,1772095
784634863,1772095
1772095,784635267
1772095,784637359
1772095,824222877
1772095,824225311
1772095,824237798
1772095,838973065
1772095,1308755179
1772095,1308833250
1499329522,1772095
1772095,1580215248
1772095,1580215714
1772095,1580215866
1580215909,1772095
1580215967,1772095
1581729904,1772095
1657415100,1772095
1772095,1657415175
1772095,1657417551
1657417886,1772095
1772095,1657418597
1772095,1657419561
1772095,1657719640
1657719663,1772095
1772095,1657719700
1772095,1657719952
1772095,1658044571
1772095,1658061639
1658093326,1772095
1661374484,1772095
1661986440,1772095
1676846587,1772095
1772095,1677965677
1772095,1677966173
1678496584,1772095
1678982942,1772095
1772095,1678983025
1772095,1694624781
1757756813,1772095
1757756880,1772095
1772095,1757757070
1757757078,1772095
1772095,1757757094
1772095,1757757140
1772095,1757761680
1772095,1757761712
1772095,1757761741
1772095,1757761748
1772095,1757761756
1772095,1757832994
1790138559,1772095
1772095,1795351321
1772095,1927284144
1772095,1927284194
1772095,1927284283
1772095,1927284325
1772095,1951525543
1772230,1772125
1772852,1772125
1772992,1772125
1772997,1772125
1773002,1772125
1773452,1772125
1774617,1772125
1775437,1772125
1775452,1772125
1772125,1775712
1776067,1772125
2258520,1772125
1775782,1772150
1772150,1777087
1777232,1772150
1772155,1773257
1772155,1773337
1772155,1773592
1772155,1773597
1772155,1773632
1773752,1772155
1773772,1772155
1772155,1774027
1772155,1774547
1772155,1775017
1772155,1775602
1772155,1775782
1772155,1776122
1772155,1776477
1772155,1777092
1772155,2208445
2208536,1772155
1772155,4147873
23325791,1772155
1772155,136703631
1772155,136704168
1772155,136704309
1772230,1772235
1772230,1772457
1772230,1772502
1772517,1772230
1772562,1772230
1772230,1772672
1772230,1772852
1772230,1772912
1772992,1772230
1772230,1772997
1772230,1773002
1772230,1773252
1773407,1772230
1772230,1773452
1772230,1773457
1772230,1773472
1772230,1773492
1773507,1772230
1772230,1773777
1774312,1772230
1772230,1774592
1772230,1774687
1772230,1774692
1772230,1774702
1772230,1774727
1774802,1772230
1772230,1774892
1772230,1774972
1775232,1772230
1772230,1775267
1772230,1775427
1772230,1775437
1772230,1775452
1772230,1775462
1772230,1775642
1775647,1772230
1775652,1772230
1772230,1775667
1772230,1775692
1775702,1772230
1772230,1775712
1772230,1776067
1772230,1776072
1772230,1776092
1776112,1772230
1772230,1776377
1772230,1776422
1772230,1776427
1776442,1772230
1772230,1776447
1772230,1776557
1776592,1772230
1772230,1776597
1776767,1772230
1776892,1772230
1772230,1776942
1772230,2211223
1772230,2211238
1772230,2220109
1772230,2258712
1772230,2312068
1772230,2312085
1772230,2328456
2805785,1772230
1772230,4144648
4151342,1772230
1772230,13347186
1772230,52150910
1772230,71543597
71544625,1772230
71556171,1772230
71556446,1772230
1772230,71615018
1772230,71644584
1772230,71644676
1772230,71645784
78938154,1772230
1772230,79015551
1772230,79561479
1772230,80628690
126877750,1772230
1772230,128123325
1772230,160777384
1772230,227317652
1772230,227318683
229733923,1772230
1772230,229971214
231606915,1772230
1772230,231607947
1772230,235232086
235424622,1772230
235424693,1772230
1772230,235424960
1772230,348623975
1772230,348715502
1772230,348716744
1772230,351098607
1772230,352053926
1772230,352055084
1772230,354333046
1772230,359060026
405237897,1772230
1772230,784633734
1772230,787366356
1772230,787373895
1772230,830891729
1772230,838976164
1772230,938058920
1772230,1046491990
1772230,1142078709
1772230,1317715448
1772230,1513564320
1772230,1580215669
1772230,1580215967
1772230,1580217054
1772230,1580217230
1580217250,1772230
1581730301,1772230
1772230,1581730905
1581731007,1772230
1772230,1581731097
1661986440,1772230
1676846587,1772230
1772230,1679266983
1772230,1704192615
1772230,1740254579
1771652313,1772230
1771703752,1772230
1771705517,1772230
1776023686,1772230
1772230,1789653698
1790138595,1772230
1790169567,1772230
1772230,1790177150
1772230,1800179896
1772230,1898542974
1772235,1772502
1772517,1772235
1772562,1772235
1772235,1772657
1772852,1772235
1772235,1772912
1772235,1772992
1772235,1772997
1772235,1773002
1772235,1773252
1773452,1772235
1772235,1773462
1772235,1773472
1773492,1772235
1773507,1772235
1772235,1774472
1772235,1774652
1772235,1774677
1772235,1774687
1772235,1774762
1772235,1774797
1774802,1772235
1774827,1772235
1772235,1774892
1775197,1772235
1775372,1772235
1772235,1775427
1775437,1772235
1775452,1772235
1772235,1775462
1775477,1772235
1775482,1772235
1775497,1772235
1775532,1772235
1775637,1772235
1775642,1772235
1775647,1772235
1772235,1775652
1772235,1775667
1772235,1775757
1772235,1776002
1776067,1772235
1776112,1772235
1772235,1776557
1776592,1772235
1772235,1776597
1772235,1776627
1772235,1776702
1776892,1772235
1772235,2220109
2258712,1772235
1772235,2328456
1772235,2805785
3855141,1772235
1772235,4144648
1772235,4145668
4146544,1772235
1772235,4151162
1772235,23939045
1772235,23985449
1772235,24508366
47565939,1772235
47934533,1772235
71644584,1772235
71645784,1772235
126877750,1772235
1772235,128319867
1772235,132121224
1772235,231617900
1772235,260077392
1772235,348608416
348715502,1772235
348716744,1772235
352055084,1772235
1772235,352252328
359060026,1772235
1772235,400766326
784633734,1772235
787366356,1772235
938058964,1772235
1772235,939887081
1046491990,1772235
1772235,1317715448
1499247990,1772235
1543042261,1772235
1578086108,1772235
1772235,1580209507
1580213986,1772235
1772235,1581731104
1772235,1676846587
1680358717,1772235
1771652313,1772235
1771703752,1772235
1771705517,1772235
1776023686,1772235
1790138595,1772235
1888788429,1772235
1772472,1772250
1772250,1772497
1772250,1772582
1772592,1772250
1772597,1772250
1772992,1772250
1772250,1773437
1772250,1773677
1772250,1773682
1774322,1772250
1772250,1774327
1772250,1774612
1775452,1772250
1772250,1775642
1772250,4144900
47987718,1772250
250986010,1772250
1772265,1773442
1775372,1772265
1775377,1772265
1772265,1775497
1775507,1772265
1772265,1775512
1772265,1775532
1772652,1772275
47987718,1772275
1772335,1773402
1775867,1772335
1772335,1777127
1772335,1777132
146861779,1772335
228388554,1772335
228388747,1772335
228388903,1772335
228390629,1772335
1772335,231896292
1772335,249321531
1772412,1775212
1772417,1773777
1773787,1772417
1773792,1772417
1774102,1772417
1772417,1774607
1772417,1774642
1772417,1774647
1772417,1775277
1772417,1776112
29870604,1772417
85594280,1772417
1772992,1772427
1772427,1776082
47987731,1772427
1772432,1772442
1772587,1772432
1772432,1772602
1772652,1772432
1772432,1772992
1773437,1772432
1772432,1774322
1776082,1772432
1772432,1776512
1772432,24352929
47987718,1772432
47987731,1772432
1772432,72915450
350462476,1772432
1774652,1772437
1775477,1772437
1775642,1772437
1772587,1772442
1772652,1772442
1774837,1772442
24352929,1772442
47987731,1772442
350462476,1772442
1515990124,1772442
1772447,1772517
1772562,1772447
1772992,1772447
1772447,1772997
1773002,1772447
1775427,1772447
1775437,1772447
1776942,1772447
5650420,1772447
71855072,1772447
1772992,1772452
1772452,1773002
1776082,1772452
1772452,24352929
1775452,1772457
1775647,1772457
1772992,1772462
1772462,1772997
1772462,1773002
1772497,1772472
1773682,1772472
1772472,1775452
1775642,1772472
250986010,1772472
1772492,24378268
1772492,24381615
1772492,71883318
73562239,1772492
1772497,1772592
1772497,1772597
1773437,1772497
1772497,1773677
1772497,1773682
1772497,1774322
1772497,1774327
1772497,1775642
1772497,47987718
250986010,1772497
1772497,1513577381
1772502,1772912
1772502,1772992
1773472,1772502
1773492,1772502
1772502,1774892
1775452,1772502
1775462,1772502
1775642,1772502
1772502,1776592
126877750,1772502
1776023686,1772502
1772517,1772562
1772852,1772517
1772517,1772992
1772517,1772997
1773002,1772517
1773472,1772517
1772517,1773492
1772517,1773777
1773797,1772517
1773802,1772517
1772517,1774232
1772517,1774262
1774332,1772517
1772517,1774337
1772517,1774377
1772517,1774562
1772517,1774567
1772517,1774587
1774722,1772517
1772517,1774782
1775332,1772517
1772517,1775427
1772517,1775437
1772517,1775642
1772517,1775692
1775697,1772517
1775702,1772517
1772517,1776067
1776112,1772517
1772517,1776367
1772517,1776372
1776592,1772517
1776697,1772517
1772517,1776942
1772517,2207995
1772517,2208004
1772517,2258712
1772517,3115958
1772517,4144908
1772517,4144932
1772517,4145320
1772517,4145456
1772517,4146612
4148417,1772517
4151162,1772517
24092923,1772517
47847929,1772517
47848061,1772517
1772517,47865556
1772517,47865578
1772517,47865593
1772517,71544480
71645784,1772517
72257890,1772517
72270661,1772517
1772517,158989710
234835654,1772517
234835709,1772517
234835739,1772517
1772517,234835809
1772517,234835887
234835927,1772517
1772517,234836085
1772517,234860451
1772517,257434376
1772517,348715502
1772517,351053875
405237349,1772517
1772517,405237425
444490609,1772517
1772517,784632988
784634759,1772517
1772517,784634863
784635267,1772517
1772517,784635773
1772517,784636115
1772517,784637359
1772517,784637613
1772517,824225311
1772517,898386707
1772517,898387304
1772517,1308833250
1772517,1580215248
1772517,1580215866
1772517,1580215909
1772517,1581729904
1657415100,1772517
1657415175,1772517
1772517,1657417551
1657417886,1772517
1657418597,1772517
1772517,1657419561
1657719640,1772517
1772517,1657719663
1657719952,1772517
1658044571,1772517
1658051971,1772517
1658061639,1772517
1658093326,1772517
1659017558,1772517
1659018426,1772517
1659025202,1772517
1661986440,1772517
1772517,1757756813
1757756880,1772517
1757757078,1772517
1772517,1757832994
1927284144,1772517
1772517,1927284194
52150910,1772557
1772562,1772992
1772562,1772997
1772562,1773002
1772562,1775427
1772562,1775437
1775642,1772562
1772562,1776942
71646554,1772562
234835739,1772562
1772562,234860451
257434376,1772562
1772562,351053875
405237349,1772562
1772562,405237425
1775642,1772582
1772582,47987718
1772587,1772602
1772652,1772587
1772587,1772707
1772992,1772587
1772587,1773437
1772587,1773682
1772587,1774322
1774837,1772587
1772587,1775232
1776082,1772587
1772587,1776512
1772587,2268454
4147397,1772587
1772587,4149842
1772587,24352929
47987718,1772587
47987731,1772587
1772587,72915450
1772587,230665709
1772587,350462476
1772992,1772592
1773677,1772592
1772592,1773682
1774317,1772592
1772592,1774612
1772592,1775452
1772592,1775642
47987718,1772592
250986010,1772592
1772992,1772597
1773677,1772597
1773682,1772597
1772597,1774317
1772597,1774612
1772597,1775452
1775642,1772597
47987718,1772597
1772597,250986010
1772602,1772652
1772602,1772992
1774322,1772602
1772602,1774837
1776082,1772602
1772602,24352929
47987718,1772602
47987731,1772602
72915450,1772602
1772622,1772997
1772992,1772632
1772632,1775427
71855072,1772632
1773402,1772647
1772647,1773647
1775867,1772647
1772647,71630664
1772647,146861779
229734640,1772647
840814050,1772647
1772652,1772707
1772992,1772652
1772652,1773437
1773682,1772652
1774322,1772652
1772652,1774837
1772652,1775232
1772652,1776082
1772652,2268454
4144900,1772652
1772652,24352929
47987718,1772652
1772652,47987731
71858484,1772652
1772652,72915450
1772652,230665709
1772652,350462476
350468544,1772652
1772912,1772657
1772992,1772657
1773472,1772657
1772657,1774082
1774827,1772657
1772657,1775137
1775462,1772657
1775642,1772657
1776627,1772657
1772657,1776702
1776957,1772657
1772657,4146552
1772657,4148741
23939045,1772657
1772657,23939091
1772657,46909636
1775427,1772667
1775437,1772667
1773452,1772672
1775427,1772672
1775437,1772672
1774837,1772707
47987731,1772707
1772707,130130740
1773932,1772737
1772737,1775967
1776002,1772737
1772817,1773337
1774027,1772817
1772817,1775782
4145924,1772817
1772822,1774727
1772822,1776422
1772822,1776427
1772822,1776442
1776447,1772822
1772822,1777232
1772847,1774472
1772847,1774677
1774762,1772847
1774797,1772847
1772992,1772852
1772852,1772997
1772852,1773252
1772852,1773472
1772852,1773492
1772852,1774242
1772852,1774342
1774617,1772852
1774997,1772852
1775427,1772852
1775437,1772852
1775462,1772852
1775627,1772852
1772852,1775642
1772852,1775712
1772852,1776067
1776982,1772852
1772852,2258520
2258712,1772852
4151162,1772852
1772852,24007074
1772852,24092156
1772852,24092923
1772852,47934533
71645784,1772852
1772852,79561479
348715502,1772852
1677967724,1772852
1772912,1772992
1773472,1772912
1773492,1772912
1774892,1772912
1775452,1772912
1775462,1772912
1775642,1772912
1772912,1776592
1776627,1772912
1772912,1776702
126877750,1772912
1772912,938058964
1776023686,1772912
1772927,47997051
1772927,71966057
229912643,1772927
352617902,1772927
352624843,1772927
1772927,352625368
352632242,1772927
353834062,1772927
353945800,1772927
1772927,353946213
1772927,1581023265
1772992,1772997
1772992,1773002
1772992,1773437
1773492,1772992
1772992,1773507
1773677,1772992
1772992,1773682
1772992,1773747
1773777,1772992
1773962,1772992
1772992,1773967
1773972,1772992
1773992,1772992
1773997,1772992
1774082,1772992
1772992,1774127
1772992,1774172
1774317,1772992
1772992,1774327
1772992,1774337
1774377,1772992
1774562,1772992
1774612,1772992
1772992,1774617
1772992,1774652
1774712,1772992
1772992,1774782
1774827,1772992
1774837,1772992
1774892,1772992
1775137,1772992
1775332,1772992
1775337,1772992
1772992,1775427
1775437,1772992
1772992,1775452
1772992,1775462
1772992,1775637
1772992,1775642
1775692,1772992
1772992,1775792
1772992,1775907
1776067,1772992
1772992,1776082
1776112,1772992
1772992,1776367
1776372,1772992
1776377,1772992
1776422,1772992
1776442,1772992
1776537,1772992
1776592,1772992
1776597,1772992
1776787,1772992
1772992,1776892
1772992,1776942
1776957,1772992
1772992,2211238
1772992,2228866
2258520,1772992
2312068,1772992
1772992,2312085
3115958,1772992
1772992,4145120
4145320,1772992
1772992,4146612
4148417,1772992
1772992,5650420
1772992,24092156
24092923,1772992
24107943,1772992
24107950,1772992
24429011,1772992
1772992,24429039
47847929,1772992
1772992,47848061
47865556,1772992
47865578,1772992
1772992,47865593
47941315,1772992
1772992,47987718
47987731,1772992
47994028,1772992
1772992,71645784
71855072,1772992
72257890,1772992
72270661,1772992
158989710,1772992
257434376,1772992
1772997,1773002
1773512,1772997
1772997,1773517
1772997,1773777
1773962,1772997
1772997,1773967
1772997,1773972
1773992,1772997
1773997,1772997
1774127,1772997
1772997,1774262
1774332,1772997
1774377,1772997
1772997,1774782
1772997,1774997
1775332,1772997
1775337,1772997
1775427,1772997
1772997,1775437
1775452,1772997
1775462,1772997
1775637,1772997
1772997,1775642
1775692,1772997
1776067,1772997
1776112,1772997
1772997,1776372
1772997,1776592
1772997,1776787
1776942,1772997
1772997,2258520
1772997,2312068
3115958,1772997
4145120,1772997
4146612,1772997
1772997,5650420
1772997,24107943
24107950,1772997
24429011,1772997
24429039,1772997
47847929,1772997
1772997,47848061
1772997,47865556
47865578,1772997
47865593,1772997
1772997,72270661
158989710,1772997
1772997,1676846587
1773492,1773002
1773777,1773002
1774127,1773002
1774172,1773002
1773002,1774652
1774782,1773002
1775337,1773002
1773002,1775427
1773002,1775437
1773002,1775452
1773002,1775462
1773002,1775642
1773002,1775692
1773002,1776372
1776592,1773002
1773002,1776942
1773002,2258520
2312068,1773002
1773002,4145120
1773002,4145320
24429011,1773002
1773002,24429039
47847929,1773002
47848061,1773002
47865578,1773002
47865593,1773002
1773002,47941315
1773002,72270661
1773472,1773252
1773252,1773477
1773252,1773492
1774997,1773252
1773252,1775427
1773252,1775437
1775642,1773252
1776067,1773252
1776982,1773252
2258712,1773252
1773252,4151162
13347186,1773252
24007074,1773252
47934533,1773252
1773252,71644584
71645784,1773252
1773257,1773337
1773257,1775782
1773257,1777092
1773287,1773292
1773287,1774097
1773287,2258712
1773287,2258965
1773287,2262209
1773287,4650155
1773287,24166696
25022918,1773287
1773287,46908235
1773287,47891977
47997051,1773287
1773287,71840397
1773287,82805306
128676975,1773287
1773287,128778875
1773287,128917228
348806060,1773287
353831841,1773287
1773287,838996229
1501691751,1773287
1773287,1501692114
1678958548,1773287
1774097,1773292
1773292,1774342
1773292,1774462
1774487,1773292
1773292,1776347
1773292,2258712
2258965,1773292
1773292,2262209
1773292,4650155
1773292,24165904
24166696,1773292
1773292,25022918
1773292,46908235
1773292,47891977
1773292,47994028
47997051,1773292
1773292,71603711
1773292,71840397
82805306,1773292
1773292,128676975
128778875,1773292
1773292,128917228
1773292,229720940
1773292,231901032
1773292,231957812
348806060,1773292
1773292,353834062
1773292,838996229
1773292,1501691751
1773337,1773597
1773617,1773337
1773337,1775017
1775782,1773337
1773337,1776122
1777092,1773337
1777117,1773337
2208445,1773337
1773337,22830254
1773337,22830370
1773337,47520698
136703631,1773337
136704168,1773337
1773337,136704309
1773337,864711496
1773367,1773592
1773597,1773367
1773632,1773367
1773367,1774547
1773367,1775782
2208445,1773367
136703631,1773367
353834062,1773367
1775867,1773402
1777127,1773402
1773402,1777132
1773402,146861779
228377622,1773402
1773402,228384077
1773402,228388554
228388747,1773402
228389155,1773402
1773402,228390629
1773402,231896292
249321531,1773402
353831841,1773402
788997256,1773402
1773407,1775642
1773407,1776422
1773407,1776442
1773427,352059163
1773677,1773437
1773437,1773682
1774317,1773437
1774322,1773437
1774612,1773437
1774837,1773437
1775452,1773437
1775642,1773437
1773437,1776082
47987718,1773437
1773437,47987731
250986010,1773437
1775152,1773442
1775372,1773442
1773442,1775377
1775497,1773442
1775507,1773442
1773442,1775512
1775532,1773442
1773442,128694988
1773452,1773457
1773452,1773472
1775452,1773452
1773452,1775462
1773452,1775642
1773452,1776067
1773452,348716744
1773457,1774997
1775452,1773457
1773457,1775462
1773492,1773472
1774242,1773472
1774892,1773472
1773472,1775427
1773472,1775437
1775452,1773472
1775462,1773472
1775642,1773472
1776592,1773472
1776627,1773472
1773472,1776702
4151162,1773472
1773472,13347186
1773472,24092923
1773472,71646554
126877750,1773472
1773472,128123325
348716744,1773472
838992628,1773472
1776023686,1773472
1774997,1773477
1776087,1773477
1773477,4151162
128319867,1773477
1773482,1776057
1773492,1774577
1773492,1774892
1775427,1773492
1773492,1775437
1775452,1773492
1773492,1775462
1775642,1773492
1775702,1773492
1776067,1773492
1776592,1773492
2258712,1773492
1773492,4144648
1773492,71644584
1773492,71645784
1773492,128123325
348715502,1773492
348716744,1773492
1704192615,1773492
1776023686,1773492
1773492,1790138595
1773492,1790177150
1773507,1774687
1773507,1774802
1775452,1773507
1773507,1775462
1773507,1775642
1773507,1775667
1773507,1776112
1773507,1776557
1773507,1776597
1776892,1773507
1773507,2328456
1773507,80628690
1773507,126877750
787366356,1773507
787373895,1773507
1773512,1773517
1773512,1773777
1773512,1775427
1773512,1775437
1773512,1775702
1773512,1776592
1773512,24237209
1773512,72270661
1773512,158989710
1773777,1773517
1775427,1773517
1775437,1773517
1773517,72270661
1773517,158989710
1773592,1773617
1773592,1773632
1773727,1773592
1773822,1773592
1774462,1773592
1774547,1773592
1775602,1773592
1773592,1775607
1775782,1773592
1773592,1776062
1776477,1773592
1773592,1777082
1773592,1777227
2208445,1773592
1773592,2208772
2214318,1773592
22830254,1773592
1773592,22830370
1773592,44989223
1773592,47458421
1773592,47520714
71544008,1773592
1773592,126854434
136703631,1773592
136704309,1773592
228388554,1773592
1773592,228390629
1773592,353831841
353834062,1773592
1773617,1773597
1773632,1773597
1773597,1773727
1773597,1774547
1773597,1775782
1776477,1773597
1773597,1777092
1773597,47520698
1773597,136703631
136704168,1773597
1773632,1773617
1773617,1773822
1773617,1774027
1774287,1773617
1774547,1773617
1773617,1775602
1775782,1773617
1776477,1773617
1773617,2208445
1773617,2208536
4147873,1773617
1773617,4151954
1773617,22830370
1773617,23325791
47390229,1773617
1773617,47458421
1773617,47520698
1773617,136703631
1773617,136704168
136704309,1773617
353834062,1773617
1773617,830901136
1773617,1680050992
1773617,1932629392
1773727,1773632
1773632,1773822
1773907,1773632
1773632,1774027
1774547,1773632
1775602,1773632
1773632,1775782
1773632,1776027
1776062,1773632
1776542,1773632
1777082,1773632
1773632,1777227
1773632,2208772
2214318,1773632
1773632,4650607
1773632,22830254
1773632,22830370
23814849,1773632
24002556,1773632
24002581,1773632
24005195,1773632
44988934,1773632
44989122,1773632
44989223,1773632
1773632,47520714
47572529,1773632
47573939,1773632
72495894,1773632
72495962,1773632
1773632,72509161
1773632,126737053
1773632,126854434
1773632,136703631
1773632,136704168
1773632,136704309
338340784,1773632
1773632,348637209
353831841,1773632
353834062,1773632
1773632,380690154
1773647,1774162
1774657,1773647
1775867,1773647
1773647,1776317
146861779,1773647
1773647,228390629
353831841,1773647
824162953,1773647
1773647,824167805
1773677,1773682
1773677,1774322
1773677,1774327
1773677,1774612
1773677,1775427
1775437,1773677
1775452,1773677
1773677,1775642
4144900,1773677
1773677,47987718
71855072,1773677
1773677,250986010
1661374484,1773677
1774317,1773682
1773682,1774322
1773682,1774327
1775452,1773682
1775642,1773682
47987718,1773682
1773682,250986010
1773752,1773727
1773772,1773727
1773727,1774027
1773727,1774287
1773727,1774547
1773727,1775602
1775782,1773727
1776412,1773727
1776477,1773727
1773727,1777092
2208536,1773727
1773727,4147873
1773727,23325791
1773727,47390229
1773727,47458421
136703631,1773727
136704168,1773727
1773727,136704309
353834062,1773727
1776442,1773747
1775607,1773752
47520714,1773752
1773752,71544008
1773752,136704168
1773772,47520714
1773787,1773777
1773792,1773777
1774102,1773777
1773777,1774332
1774562,1773777
1774567,1773777
1773777,1774607
1774712,1773777
1773777,1774717
1774782,1773777
1773777,1775277
1773777,1775332
1773777,1775337
1775427,1773777
1773777,1775437
1773777,1775452
1773777,1775642
1775692,1773777
1773777,1776112
1776367,1773777
1776372,1773777
1773777,1776592
2207995,1773777
3115958,1773777
1773777,4146612
4148417,1773777
4148677,1773777
29870604,1773777
1773777,52150910
72257890,1773777
1773777,72270661
1773777,85594280
158989710,1773777
231606915,1773777
1773777,231607233
234835654,1773777
234835709,1773777
234835887,1773777
234860451,1773777
405237425,1773777
1773777,784632988
784634759,1773777
1773777,784634863
784635267,1773777
784635773,1773777
1773777,784636115
784637359,1773777
1773777,784637613
824222877,1773777
824225311,1773777
824237798,1773777
1580215248,1773777
1581729904,1773777
1773777,1657415100
1657415175,1773777
1657417551,1773777
1773777,1657417886
1773777,1657419561
1657719640,1773777
1773777,1657719663
1657719952,1773777
1661986440,1773777
1676846587,1773777
1757757078,1773777
1927284144,1773777
1773792,1773787
1773787,1774102
1773787,1774607
1775277,1773787
1773787,1776112
29870604,1773787
1773787,85594280
1773792,1775277
1773792,1776112
29870604,1773792
1773792,85594280
1773797,1773802
1773962,1773797
1773797,1773967
1774642,1773797
1773797,1774647
1775332,1773797
1773797,1775337
1773797,1775427
1773797,1775437
1775697,1773797
1775702,1773797
234835709,1773797
1773797,234835739
1773797,234835887
1773797,234836188
1773797,234860451
405236970,1773797
1773797,405237425
1773797,444490609
898386707,1773797
1308833250,1773797
1580215714,1773797
1580215909,1773797
1773797,1657417886
1657719952,1773797
1773797,1658044571
1773797,1658051971
1773797,1658061639
1773797,1658093326
1773797,1757761748
1773797,1757832994
1773797,1932970148
1773962,1773802
1773802,1773967
1774642,1773802
1774647,1773802
1775332,1773802
1773802,1775337
1775352,1773802
1775427,1773802
1775437,1773802
1775697,1773802
1775702,1773802
1776797,1773802
234835709,1773802
234835739,1773802
1773802,234836188
1773802,405236970
1773802,405237425
1773802,444490609
1773802,784634759
1657417886,1773802
1657719952,1773802
1658044571,1773802
1658051971,1773802
1658061639,1773802
1658093326,1773802
1776767,1773817
1774547,1773822
1773822,1775782
2208536,1773822
1773822,47458421
136703631,1773822
1773822,136704168
136704309,1773822
864711496,1773822
1773877,1774027
1776412,1773877
1776477,1773877
2208536,1773877
1773877,23325791
47458421,1773877
1773887,1775032
1777162,1773887
1773887,1777212
1773887,1777227
2182821,1773887
23812718,1773887
1773887,23813560
1773887,24168132
24168210,1773887
1773887,24174877
24174884,1773887
24175202,1773887
24175211,1773887
24262657,1773887
1773887,24291595
1773887,24291820
47646815,1773887
1773887,71466583
1773887,71466740
71466758,1773887
71466811,1773887
71472088,1773887
1773887,71472292
1773892,1775032
24168132,1773892
24175202,1773892
1773892,126727237
1773907,1777227
2214318,1773907
23814849,1773907
44989223,1773907
1773962,1773967
1774642,1773962
1773962,1774647
1773962,1775332
1773962,1775337
1773962,1775427
1773962,1775437
1773962,4146612
24107943,1773962
1773962,24107950
234835709,1773962
1773962,234835739
1773962,234835887
234836188,1773962
1773962,234860451
1773962,405236970
444490609,1773962
1773962,898386707
1773962,1308833250
1580215714,1773962
1773962,1757757070
1757757078,1773962
1773962,1757761712
1757761741,1773962
1773962,1757832994
1769357011,1773962
1769362835,1773962
1774642,1773967
1773967,1774647
1775332,1773967
1773967,1775337
1773967,1775427
1773967,1775437
24107943,1773967
1773967,234835709
1773967,234835739
234835887,1773967
234836188,1773967
405236970,1773967
1773967,405237425
1773967,444490609
1769357011,1773967
1773967,1769362835
1773972,1773977
1773972,1775342
1773972,1775347
1776787,1773972
1773972,1776792
1773977,1775342
1776787,1773977
1773977,348209084
348210408,1773977
1773992,1775427
1773997,1775427
1774727,1774012
1775452,1774012
1774012,1775642
1776442,1774012
1777232,1774012
78938154,1774012
1775602,1774027
1775607,1774027
1774027,1776062
1774027,1776587
1777117,1774027
2208445,1774027
2208536,1774027
1774027,2208772
1774027,4650607
1774027,22830370
136703631,1774027
1774027,136704168
380690154,1774027
1775972,1774062
1774827,1774082
1774082,1776627
1776702,1774082
4145668,1774082
4146552,1774082
23939045,1774082
1774082,23939091
46909636,1774082
1774082,400766326
1578086108,1774082
1774097,1774342
1774097,1774462
1774487,1774097
2258712,1774097
2258965,1774097
1774097,2262209
4650155,1774097
1774097,24166696
25022918,1774097
46908235,1774097
1774097,47994028
1774097,82805306
1774097,128676975
231957235,1774097
1774097,348806060
1501692114,1774097
1774102,1774607
1774102,1775277
1776112,1774102
1774102,29870604
1774102,85594280
1774127,2312068
1775867,1774162
1777132,1774162
146861779,1774162
1774162,228381963
1774162,228390459
352624843,1774162
824210739,1774162
840814050,1774162
1567044774,1774162
1774162,1581023265
1775642,1774172
1774652,1774177
1775642,1774177
1774192,1774252
1774192,1774487
80958519,1774192
1774232,1775427
1774242,1774342
1774617,1774242
1774242,1776087
1774242,1776807
2258520,1774242
1774242,2258712
1774242,4151162
24092156,1774242
24092923,1774242
128319867,1774242
1774242,128676455
1774242,1676846587
1771652313,1774242
1774462,1774252
1774487,1774252
1774262,4145320
1774287,47520714
136703631,1774287
1774312,1776927
2211223,1774312
1774312,47565549
1774317,47987718
1774837,1774322
1775452,1774322
1775642,1774322
47987718,1774322
1774322,47987731
1774322,250986010
1775452,1774327
1775642,1774327
250986010,1774327
1774337,1774332
1774332,1775427
1776112,1774332
1775427,1774337
1776112,1774337
72257890,1774337
158989710,1774337
1774617,1774342
1776807,1774342
1776982,1774342
2258520,1774342
4151162,1774342
1775427,1774377
1774377,1775437
1774377,1776592
